customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,service_adoption_score,tenure_bins,gender_Female,gender_Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0756-MPZRL,0,0,0,0.5532302205040753,0,0,-1.0337182282723136,-0.32905147979376603,0,2,3,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
2242-MFOTG,0,0,0,0.02355872391204165,1,0,0.5086383440758576,0.1412549538303649,0,3,3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2927-CVULT,0,1,1,0.8384379494382472,1,1,1.304746962777123,1.4484950690539107,0,7,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False
2144-BFDSO,1,1,0,0.7162060656093164,1,0,1.4609770466141145,1.3889346858088285,0,7,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
8745-PVESG,0,0,0,1.0014137945434884,0,1,-0.7877389473374761,-0.01095491446262306,0,3,2,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
7647-GYYKX,0,1,1,0.8791819107145575,1,1,-1.477478147256109,-0.5253801504905186,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
5647-FXOTP,1,1,0,1.1236456783724194,1,1,1.3662417830108327,1.8168870691253456,0,6,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
5569-OUICF,1,1,0,-0.18016108246950976,1,1,1.213335743510798,0.23346325085423297,1,5,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False
8821-XNHVZ,0,1,1,-1.2802480369298874,1,1,0.5069763219073791,-0.9718624308166166,1,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
2082-OJVTK,0,1,1,-0.13941712119319946,1,1,0.8111263787389692,0.18316781611394128,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
9700-ISPUP,0,1,1,-0.9135523854430948,1,1,0.023327870880096913,-0.7353856499324383,0,4,1,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
9839-ETQOE,0,0,1,0.4309983366751445,0,1,-0.8093452355276982,-0.16360597077964867,0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6078-VESFR,1,1,0,-0.791320501614164,1,0,0.18786806555948168,-0.6325888403316666,0,1,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
9027-TMATR,0,1,0,0.4309983366751445,1,1,0.4654257676954133,0.5193530904306277,0,6,3,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
5940-NFXKV,0,1,1,-0.5468567339563023,1,1,0.626641918037841,-0.36081701752447654,1,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1941-HOSAM,0,1,1,-1.2802480369298874,1,1,0.8410427777715843,-0.9674505505762402,0,3,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
9110-HSGTV,0,0,0,1.4903413298592119,1,1,0.5867533859943537,1.4436420007894966,0,6,2,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
0704-VCUMB,0,1,0,1.1643896396487294,1,0,-1.4808021915930663,-0.44331917801951637,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
6171-ZTVYB,0,1,0,0.4309983366751445,1,0,0.048258203407276413,0.27537611313780935,0,5,3,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
8053-WWDRO,0,1,0,-1.076528230548336,1,0,-1.5057325241202457,-0.9427440212301319,1,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
9564-KCLHR,0,0,0,-1.2802480369298874,1,0,-0.45034844713631356,-0.9846568835137084,1,2,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
1935-IMVBB,0,1,0,0.9606698332671781,1,0,0.8277466004237555,1.177605622294796,0,3,2,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
2535-PBCGC,0,1,0,1.5310852911355222,0,0,-0.008250550320997212,0.9799533875259304,0,6,2,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
2082-CEFLT,0,0,0,-1.2802480369298874,1,1,-0.638156952174399,-0.9873040116579342,1,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1470-PSXNM,0,1,1,0.6754621043330061,1,1,0.9590463517335676,0.9870123959105328,0,5,2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
1213-NGCUN,0,0,0,-1.076528230548336,1,1,-0.5035331565276299,-0.8893602703215767,1,2,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
2498-XLDZR,0,1,1,-0.01718523736426863,1,0,0.2925754621736353,0.014633990931560424,0,6,3,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
9866-OCCKE,1,1,0,1.6125732136881425,1,1,1.4942174899836873,2.5554358213643655,0,7,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
5338-YHWYT,0,0,1,0.18653456901728277,1,0,-0.11129592476667229,0.008457358595033377,0,4,3,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
7718-UPSKJ,0,1,0,1.4903413298592119,1,1,1.382862004695619,2.191896889557345,0,6,2,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
8731-WBBMB,0,1,0,-0.26164900502213034,1,0,0.5684711421410888,-0.09036875878939939,0,6,3,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False
1448-CYWKC,0,1,1,1.0421577558197987,1,1,1.3429734726521318,1.7392379768947197,0,6,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
7901-IIDQV,0,0,0,-0.3431369275747509,1,0,-0.33899296184824507,-0.45920194688487165,0,3,3,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
2690-DVRVK,0,1,1,-1.1172721918246462,1,0,-1.4708300585821945,-0.9634798583599014,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
5688-KZTSN,0,1,1,-0.7098325790615434,1,1,-1.4891123024354593,-0.8800953218167862,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1270-XKUCC,0,1,1,-0.09867315991688919,1,0,-1.499084435446331,-0.7428858463410782,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0334-ZFJSR,0,1,0,0.9199258719908678,1,1,0.041610114733361785,0.520235466478703,0,5,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
2894-QOJRX,0,1,0,-0.3023929662984406,0,1,-1.0237460952614421,-0.6308240882355161,1,1,3,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
5747-PMBSQ,1,1,0,-0.9135523854430948,1,1,0.9208198418585588,-0.5950878582884667,1,5,1,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True
5583-EJXRD,0,1,1,0.4717422979514547,0,1,-0.35727520570151017,0.040664084349781554,0,5,3,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
4565-EVZMJ,0,0,0,0.5939741817803856,1,1,-0.19605905535908272,0.23390443887827062,0,4,3,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
3143-JQEGI,0,1,1,-0.791320501614164,1,0,0.7828720018748321,-0.4680257073656246,1,3,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
6386-SZZKH,0,1,1,0.6754621043330061,1,1,1.4343846919184566,1.3280507384916334,1,7,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3327-YBAKM,0,1,0,1.2866215234776603,1,1,1.0670777926846788,1.7785037110340702,0,5,2,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9441-QHEVC,0,0,0,-1.2802480369298874,1,0,-1.5190287014680746,-0.998774900282913,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6705-LNMDD,0,0,0,-0.506112772679992,1,0,-0.4918990013482794,-0.5646458846298691,0,2,3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
2580-ASVVY,0,1,0,0.18653456901728277,0,0,-0.6448050408483137,-0.3043449504476578,0,3,3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
3370-GQEAL,0,1,1,-0.09867315991688919,1,0,0.6864747161030716,0.09978327957082615,0,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
5032-USPKF,0,0,0,0.22727853029359305,1,0,0.6416001175541483,0.39890875986835034,0,7,3,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
2982-IHMFT,1,0,0,-1.2802480369298874,1,1,0.32082983903777235,-0.9745095589608425,1,2,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3521-SYVOR,0,0,0,0.18653456901728277,1,1,-0.001602461647082585,0.027428443628652165,1,3,3,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
4254-QPEDE,0,1,0,0.797693988161937,0,0,0.048258203407276413,0.46199864730573376,0,6,2,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
6283-GITPX,0,0,1,1.5718292524118322,1,1,0.4022689252932255,1.4290827959962544,0,6,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
9526-JAWYF,0,0,0,-0.26164900502213034,1,0,0.8310706447607126,0.023016563388275704,1,4,3,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0771-CHWSK,0,0,0,1.368109446030281,1,1,0.325815905543208,1.1096626665929985,0,6,2,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
9788-HNGUT,0,1,0,1.6125732136881425,1,1,1.7335486822446107,2.784412405839904,0,8,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
9495-REDIY,0,0,1,-0.3023929662984406,0,1,-0.8026971468537838,-0.5792050894231114,0,2,3,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
5375-XLDOF,0,1,1,1.4903413298592119,1,1,1.6471235294837214,2.3745487315089306,0,8,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
1172-VIYBP,0,1,1,0.8384379494382472,1,0,0.1629377330323022,0.6190615838631358,0,5,2,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
5649-VUKMC,0,0,0,-0.8320644628904743,1,0,1.0205411719672768,-0.5152328259376527,1,4,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
6559-PDZLR,0,0,0,-0.26164900502213034,1,1,1.1252485685814309,0.11213654424388025,0,5,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
8992-OBVDG,0,0,0,-0.46536881140368175,1,0,-0.10464783609275789,-0.3925825552551871,0,3,3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
4273-MBHYA,0,0,1,-1.2802480369298874,1,1,0.8161124452444047,-0.9678917386002778,0,3,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
4724-WXVWF,0,0,0,0.6347181430566958,1,1,1.0172171276303197,0.9539232941077093,0,5,3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
5701-GUXDC,0,1,0,-0.26164900502213034,0,0,-0.9772094745440403,-0.5756755852308103,0,2,3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1460-UZPRJ,0,1,0,1.1236456783724194,1,0,-1.4907743246039378,-0.4521429385002693,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6082-GLJIX,0,0,0,-0.5876006952326126,1,0,-1.5140426349626388,-0.8611242367831674,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
5143-EGQFK,1,0,0,-0.9135523854430948,0,1,-1.1683420239190832,-0.8787717577446732,1,1,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
4919-IKATY,0,1,1,-1.1172721918246462,1,1,0.6548962949019775,-0.8072992978505745,1,4,1,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
2495-TTHBQ,0,0,1,-1.1580161531009565,1,1,-1.4758161250876303,-0.970097678720466,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0485-ZBSLN,0,1,1,1.3273654847539706,1,0,-1.3312201964299892,-0.250520011515065,0,2,2,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
3810-PJUHR,0,1,1,1.5310852911355222,1,0,-1.3112759304082455,-0.250520011515065,0,2,2,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
9050-QLROH,0,0,0,-0.5876006952326126,1,1,0.8609870437933281,-0.30258019835150723,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
0847-HGRML,0,0,1,1.2051336009250397,1,0,-1.4891123024354593,-0.4556724426925705,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8232-CTLKO,0,1,1,1.368109446030281,1,1,-0.1678046784949459,0.7558298713148062,0,3,2,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
9227-YBAXE,0,1,1,1.3273654847539706,1,1,0.5884154081628322,1.293638072616697,0,7,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
6168-WFVVF,1,0,0,-1.1987601143772668,1,1,0.18288199905404562,-0.9034782870907815,1,1,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
9860-LISIZ,0,0,0,0.06430268518835193,1,0,-1.477478147256109,-0.7102379325622924,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0112-QAWRZ,0,1,1,-0.6690886177852331,1,1,0.8643110881302852,-0.3709643420773424,0,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
0877-SDMBN,0,0,0,0.8791819107145575,1,1,1.301422918440166,1.480701794808659,1,6,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
2786-GCDPI,1,0,0,0.7162060656093164,1,1,1.3346633618097385,1.2967263887849605,0,6,2,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
4043-MKDTV,0,1,0,1.5718292524118322,1,1,1.3446354948206103,2.2095444105188506,0,6,2,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
8065-YKXKD,0,0,0,-0.9135523854430948,1,1,0.33080197204864403,-0.654648241533549,1,2,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
9637-EIHEQ,0,0,0,-1.2802480369298874,1,1,-0.46530664665262134,-0.985098071537746,1,2,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
9229-RQABD,0,0,0,-0.5876006952326126,1,0,-1.3644606397995618,-0.8200937505476663,0,2,3,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8313-KTIHG,0,0,0,-1.1580161531009565,1,1,-0.11628199127210836,-0.8973016547542544,0,3,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
5320-BRKGK,0,1,1,1.0421577558197987,1,0,0.36570443758669524,0.9406876533865799,0,6,2,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True
6284-KMNUF,0,1,0,0.9606698332671781,1,1,1.1036422803912085,1.3179034139387675,0,5,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
9689-PTNPG,0,0,0,-1.2395040756535771,1,1,0.5136244105812937,-0.9436263972782073,1,2,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
9465-RWMXL,0,1,0,-0.01718523736426863,1,1,0.4687498120323708,0.07242962208049208,1,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6229-UOLQL,0,1,1,0.9606698332671781,0,1,-0.42541811460913403,0.2652287885849435,0,4,2,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
2362-IBOOY,0,0,0,0.1457906077409725,1,1,0.6632064057443707,0.33846600057519277,1,3,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
3137-LUPIX,0,0,0,-1.1580161531009565,1,1,-0.013236616826432828,-0.8955369026581038,0,4,1,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True
0843-WTBXE,0,0,0,0.8384379494382472,1,0,0.6864747161030716,0.9856888318384198,1,3,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
6143-JQKEA,0,0,0,-0.9135523854430948,1,1,-0.6315088635004846,-0.8147994942592145,0,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
8676-OOQEJ,0,0,0,-1.1580161531009565,0,0,-1.1400876470549464,-0.9550972859031861,0,1,1,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
5515-IDEJJ,0,1,1,-1.2802480369298874,1,0,-1.4924363467724167,-0.998774900282913,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
9701-CDXHR,0,1,0,0.7569500268856267,1,0,0.14465548917903734,0.6027376269737429,0,1,2,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7450-NWRTR,1,0,0,-0.8320644628904743,1,1,1.151840923277089,-0.4777318438944528,1,5,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8124-NZVGJ,0,0,0,-1.076528230548336,0,1,-0.5168293338754589,-0.8946545266100285,0,3,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2162-FRZAA,0,1,1,1.24587756220135,0,0,-0.8459097232342282,0.04948784483053448,0,3,2,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False
5376-DEQCP,0,0,0,-1.2802480369298874,1,1,0.1928541320649173,-0.976274311056993,1,1,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5118-MUEYH,0,1,0,0.6347181430566958,1,1,1.3396494283151743,1.2354012534437275,0,6,3,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False
9095-HFAFX,0,0,0,-1.1172721918246462,1,1,0.5385547431084732,-0.835535331388984,1,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
5627-TVBPP,0,0,1,0.10504664646466222,1,1,-1.485788258098502,-0.7230323852593841,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
2379-ENZGV,0,0,0,-1.076528230548336,1,1,0.6665304500813278,-0.7764161361679394,1,3,1,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
3936-QQFLL,0,0,0,-1.2395040756535771,1,0,-1.4974224132778524,-0.9899511398021601,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2589-AYCRP,0,0,0,0.7162060656093164,1,0,-1.4974224132778524,-0.5708225169663962,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
4067-HLYQI,0,0,0,0.02355872391204165,1,1,0.18620604339100316,0.05434091309494859,0,1,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
5124-EOGYE,0,0,0,-0.05792919864057891,1,0,-1.4741541029191516,-0.72567951340361,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5057-RKGLH,0,1,1,-0.9542963467194051,1,0,-1.477478147256109,-0.9228905601484378,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0292-WEGCH,0,1,1,0.8791819107145575,1,1,0.7114050486302511,0.9887771480066834,0,7,2,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
8910-ICHIU,0,0,0,0.5532302205040753,1,1,1.025527238472713,1.050543471371954,0,5,3,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
